user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,total_watch_time,avg_watch_time,total_sessions,unique_movies,avg_completion,sessions_per_day,total_searches,unique_searches,avg_search_time,total_reviews,avg_sentiment,helpful_votes,last_activity,days_since_last_activity,churn
user_07320,ddiaz@example.org,Rickey,Griffin,42.0,Female,USA,Pennsylvania,Thompsonside,standard,2023-11-05,True,15.4,Gaming Console,2.0,2023-04-26 10:56:41.925804,738.0,61.5,12,12,42.23333333333333,0.01772525849335303,4.0,4.0,13.033333333333333,4.0,0.44933333333333336,14.0,2025-12-24,7,0
user_07321,martinezcalvin@example.net,Nicholas,Byrd,40.0,Female,USA,Indiana,New Cherylhaven,premium,2024-02-27,True,28.08,Tablet,0.0,2024-04-10 12:32:31.805727,634.4,63.44,10,10,58.099999999999994,0.014347202295552367,1.0,1.0,51.7,1.0,0.976,4.0,2025-12-06,25,0
user_07322,onelson@example.net,Jessica,Waters,30.0,Male,Canada,Newfoundland and Labrador,Smithmouth,premium,2025-01-11,True,34.13,Desktop,2.0,2024-08-28 11:15:59.642509,571.0,63.44444444444444,9,9,60.55,0.013888888888888888,3.0,3.0,20.400000000000002,1.0,0.694,1.0,2025-11-07,54,1
user_07323,bmoore@example.net,Heather,Thomas,57.0,Male,USA,Virginia,Donaldsonhaven,standard,2025-01-06,True,12.2,Desktop,3.0,2023-04-08 14:46:11.005759,433.0,61.857142857142854,7,7,60.05714285714286,0.016166281755196306,2.0,2.0,19.9,1.0,0.804,1.0,2025-08-06,147,1
user_07324,griffithjamie@example.org,Victor,Walker,30.0,Male,USA,Georgia,Lake Angelica,standard,2024-06-19,True,24.63,Smart TV,5.0,2024-06-12 20:47:51.613374,1046.9,149.55714285714288,11,11,55.60909090909092,0.01732283464566929,2.0,2.0,28.85,0.0,0.0,0.0,2025-11-29,32,1
user_07327,portermary@example.com,Carl,Smith,26.0,Male,USA,North Carolina,East Jonathanhaven,basic,2023-08-19,True,0.0,Gaming Console,1.0,2024-11-04 00:35:03.748084,336.2,56.03333333333333,7,7,47.67142857142857,0.009900990099009901,4.0,4.0,19.45,1.0,0.786,2.0,2025-12-15,16,0
user_07328,katherine99@example.com,Joshua,Diaz,53.0,Male,USA,North Carolina,Lanetown,basic,2025-05-18,True,5.91,Tablet,2.0,2024-05-21 00:43:13.721987,658.9,65.89,12,12,66.21818181818182,0.022058823529411766,0.0,0.0,0.0,1.0,0.789,1.0,2025-09-01,121,1
user_07329,jamescummings@example.net,David,Jackson,30.0,Female,USA,Texas,Barrettmouth,standard,2022-08-02,True,14.85,Smart TV,7.0,2025-07-14 06:39:43.820869,1615.3,134.60833333333332,13,13,56.58461538461539,0.029748283752860413,0.0,0.0,0.0,2.0,0.6365000000000001,8.0,2025-05-11,234,1
user_07330,camacholauren@example.net,Laurie,Welch,36.0,Female,USA,Texas,Paulhaven,basic,2023-11-18,True,5.41,Tablet,0.0,2024-08-12 16:50:57.499511,784.4,65.36666666666666,13,13,38.50833333333333,0.022033898305084745,4.0,4.0,7.166666666666667,2.0,0.9635,7.0,2025-09-30,92,1
user_07331,michaelross@example.net,Rachel,Hernandez,38.0,Male,USA,Virginia,Grahammouth,basic,2023-08-23,True,26.91,Desktop,4.0,2025-01-27 12:45:04.446935,934.2,71.86153846153846,14,14,51.42307692307692,0.019830028328611898,2.0,2.0,16.7,1.0,0.278,2.0,2025-12-12,19,0
user_07332,dominique19@example.com,Todd,Little,22.0,Male,Canada,Ontario,Villashire,standard,2025-02-09,True,12.08,Gaming Console,4.0,2023-02-03 03:20:48.339199,445.3,49.47777777777778,10,10,36.5375,0.01440922190201729,4.0,4.0,11.5,2.0,0.696,0.0,2025-12-19,12,0
user_07334,mthompson@example.net,Susan,Cook,44.0,Male,USA,Texas,Leblancfort,basic,2025-03-29,True,0.0,Desktop,3.0,2023-10-30 00:11:33.078153,383.0,47.875,9,9,54.18571428571429,0.013138686131386862,2.0,2.0,12.05,1.0,0.977,3.0,2025-11-20,41,1
user_07335,zacharypalmer@example.org,Sean,Norman,41.0,Male,Canada,Prince Edward Island,West Ashleytown,premium,2025-02-18,True,12.95,Laptop,4.0,2024-10-24 06:46:58.378877,439.0,39.90909090909091,12,12,38.68333333333333,0.0192,2.0,2.0,17.299999999999997,1.0,0.754,4.0,2025-12-30,1,0
user_07336,virginiahudson@example.org,Erica,Ponce,51.0,Female,Canada,New Brunswick,South Jason,standard,2024-01-19,True,29.53,Smart TV,4.0,2023-11-03 08:35:53.052999,446.6,63.800000000000004,7,7,55.1,0.01155115511551155,5.0,5.0,15.319999999999999,2.0,0.9199999999999999,9.0,2025-10-28,64,1
user_07338,james25@example.org,Terri,Fleming,27.0,Male,USA,Florida,Wardton,premium+,2025-02-08,True,23.33,Smart TV,0.0,2024-05-23 21:21:19.301793,342.6,57.1,6,6,69.23333333333333,0.008968609865470852,1.0,1.0,65.5,4.0,0.71875,17.0,2025-12-29,2,0
user_07339,reynoldschristina@example.org,Tammy,Daniel,48.0,Female,USA,Indiana,West Christopherberg,premium,2022-08-31,True,8.81,Gaming Console,0.0,2024-08-07 17:20:50.601690,594.6,49.550000000000004,14,14,52.284615384615385,0.02157164869029276,3.0,3.0,16.366666666666667,0.0,0.0,0.0,2025-10-16,76,1
user_07340,dhernandez@example.org,Carolyn,Miles,26.0,Male,USA,Virginia,Port Ricardoshire,basic,2023-09-21,True,6.58,Tablet,5.0,2023-05-25 23:03:01.802665,148.60000000000002,37.150000000000006,4,4,66.76666666666667,0.009876543209876543,0.0,0.0,0.0,1.0,0.0,3.0,2025-10-12,80,1
user_07342,allenbrandon@example.org,Samantha,Barrett,31.0,Female,USA,Indiana,New Melissahaven,basic,2023-02-26,False,2.84,Laptop,5.0,2023-05-17 13:44:04.282539,496.70000000000005,70.95714285714287,8,8,49.8,0.015810276679841896,5.0,5.0,14.919999999999998,1.0,0.493,4.0,2025-12-27,4,0
user_07343,kimberly21@example.com,Rebecca,Lee,33.0,Female,USA,Florida,East Kathleen,standard,2025-03-22,True,10.67,Smart TV,2.0,2023-09-15 22:40:53.183485,544.1,77.72857142857143,8,8,51.885714285714286,0.014134275618374558,5.0,5.0,18.6,1.0,0.558,2.0,2025-09-16,106,1
user_07344,alyssa77@example.com,Mary,Brown,44.0,Male,USA,Maryland,East Lisastad,premium,2025-02-17,True,0.0,Mobile,2.0,2025-07-22 14:24:23.150994,195.0,39.0,6,6,40.449999999999996,0.012578616352201259,5.0,4.0,12.559999999999999,2.0,0.7773333333333333,13.0,2025-07-14,170,1
user_07345,rmiddleton@example.com,Joseph,Rivera,25.0,Male,Canada,Alberta,Gutierrezmouth,standard,2024-12-15,False,42.77,Laptop,0.0,2024-10-27 13:11:50.077517,616.0,77.0,10,10,57.3875,0.016891891891891893,0.0,0.0,0.0,1.0,0.754,4.0,2025-09-18,104,1
user_07346,jessica67@example.net,David,Johnson,40.0,Other,USA,Illinois,Owensville,standard,2024-09-08,False,8.72,Laptop,2.0,2023-11-26 00:31:21.357966,504.0,63.0,14,14,45.684615384615384,0.022838499184339316,3.0,3.0,36.43333333333333,0.0,0.0,0.0,2025-10-31,61,1
user_07347,kellyreyes@example.com,Kevin,Walker,41.0,Female,USA,Massachusetts,Thomasmouth,premium,2023-07-28,True,15.9,Gaming Console,0.0,2025-02-16 16:20:06.939806,283.8,47.300000000000004,7,7,45.56666666666666,0.011804384485666104,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-13,48,1
user_07348,donaldlee@example.net,Sheila,Wallace,29.0,Male,USA,California,Lisaview,premium,2023-01-05,True,11.22,Smart TV,5.0,2022-10-21 08:01:27.183739,868.3,62.021428571428565,16,16,34.37692307692308,0.027633851468048358,1.0,1.0,7.3,1.0,0.223,5.0,2025-10-19,73,1
user_07349,donaldrobinson@example.org,Dustin,Wilson,45.0,Male,Canada,Nova Scotia,Port Amanda,standard,2023-04-11,True,2.19,Mobile,1.0,2025-01-09 02:39:32.465680,925.0,71.15384615384616,13,13,40.21666666666667,0.02268760907504363,6.0,6.0,17.816666666666666,2.0,0.747,8.0,2025-09-24,98,1
user_07350,qpowell@example.net,Christopher,Kennedy,22.0,Male,Canada,British Columbia,Grimesmouth,premium,2023-03-15,True,16.12,Mobile,6.0,2022-10-16 21:37:22.790419,377.3,94.325,6,6,69.48333333333333,0.015384615384615385,4.0,4.0,11.0,1.0,0.192,2.0,2025-05-07,238,1
user_07351,cartertina@example.org,Patty,Levy,33.0,Female,USA,California,South Andreaton,premium+,2023-11-03,True,18.11,Mobile,6.0,2023-01-13 08:54:57.036902,472.5,47.25,11,11,55.96,0.015827338129496403,1.0,1.0,35.9,1.0,0.15,4.0,2025-12-13,18,0
user_07352,millerjohn@example.org,Michael,Williams,37.0,Female,USA,Virginia,Robertland,standard,2024-01-01,True,7.51,Smart TV,4.0,2024-11-07 04:45:29.959190,529.6,75.65714285714286,8,8,46.3625,0.014035087719298246,3.0,3.0,18.3,0.0,0.0,0.0,2025-08-05,148,1
user_07353,murphynicole@example.com,Theresa,Gallagher,14.0,Female,USA,Georgia,West Shelley,basic,2024-05-09,True,4.19,Smart TV,1.0,2022-08-15 16:15:16.965984,665.6,60.50909090909091,11,11,24.481818181818184,0.017973856209150325,4.0,4.0,12.675,1.0,0.438,4.0,2025-11-06,55,1
user_07354,robert44@example.net,Leslie,Harris,51.0,Female,USA,Arizona,Mathisville,premium,2024-04-05,False,15.14,Tablet,4.0,2023-09-27 04:03:56.237582,762.1,44.82941176470588,17,17,43.13125,0.023709902370990237,5.0,5.0,19.419999999999998,1.0,0.576,2.0,2025-12-22,9,0
user_07355,holmesamanda@example.org,Alexander,Johnson,42.0,Male,USA,Arizona,South Jessica,premium+,2024-12-15,True,0.0,Laptop,1.0,2023-07-16 09:50:10.775932,446.4,49.599999999999994,10,10,69.31,0.0186219739292365,3.0,3.0,13.966666666666667,1.0,0.1,4.0,2025-07-26,158,1
user_07356,ureyes@example.org,Marc,Jones,41.0,Male,USA,Georgia,Buckleybury,premium,2025-04-18,True,13.29,Mobile,5.0,2025-02-14 19:08:24.889714,382.7,54.67142857142857,7,7,47.81428571428571,0.01650943396226415,0.0,0.0,0.0,1.0,0.0,4.0,2025-09-03,119,1
user_07357,brian45@example.org,Luke,White,58.0,Female,USA,Indiana,East Lisa,premium,2024-11-10,True,0.82,Gaming Console,0.0,2025-06-17 05:14:07.773341,547.6999999999999,45.64166666666666,13,13,56.56666666666666,0.021487603305785124,1.0,1.0,27.9,0.0,0.0,0.0,2025-09-06,116,1
user_07358,angelica97@example.org,Kyle,Mckinney,31.0,Male,USA,New Jersey,Kaylaburgh,basic,2024-03-22,True,6.27,Laptop,0.0,2024-12-13 06:52:28.206708,382.0,54.57142857142857,7,7,41.60000000000001,0.009943181818181818,3.0,3.0,14.5,1.0,0.842,3.0,2025-12-25,6,0
user_07360,benjaminandrews@example.net,Theresa,Garner,39.0,Male,USA,Maryland,North Ericview,standard,2022-08-20,True,10.41,Laptop,2.0,2023-08-30 00:23:21.537879,486.8,81.13333333333334,6,6,48.2,0.015113350125944584,2.0,2.0,20.55,3.0,0.666,6.0,2025-02-05,329,1
user_07361,johngonzalez@example.com,Justin,Swanson,44.0,Male,Canada,Nova Scotia,South Kathryn,premium,2023-06-14,True,5.13,Desktop,2.0,2024-02-28 09:22:39.824520,573.4,71.675,8,8,47.2,0.012779552715654952,3.0,3.0,16.566666666666666,0.0,0.0,0.0,2025-10-02,90,1
user_07362,stevenortiz@example.org,Kim,Elliott,33.0,Male,Canada,Saskatchewan,Smithland,premium,2023-08-06,True,2.22,Gaming Console,5.0,2024-08-07 05:37:01.246642,547.3,68.4125,10,10,62.233333333333334,0.015527950310559006,1.0,1.0,6.9,0.0,0.0,0.0,2025-11-26,35,1
user_07363,taylorkramer@example.net,Jason,Thomas,45.0,Prefer not to say,USA,Virginia,Christopherburgh,standard,2025-07-16,True,0.42,Smart TV,2.0,2025-03-09 11:14:36.474046,443.59999999999997,55.449999999999996,10,10,37.93,0.015822784810126583,0.0,0.0,0.0,4.0,0.79325,14.0,2025-11-02,59,1
user_07364,charlestownsend@example.net,Kristy,Thompson,44.0,0,Canada,Manitoba,Martinezville,standard,2025-06-17,True,19.09,Tablet,2.0,2025-07-09 17:07:31.133079,158.0,26.333333333333332,6,6,41.81666666666667,0.0106951871657754,5.0,5.0,23.619999999999997,1.0,0.903,4.0,2025-09-05,117,1
user_07365,lawsonjoel@example.org,Harold,Harmon,42.0,Female,Canada,New Brunswick,Barbaraton,standard,2025-06-08,True,0.0,Laptop,4.0,2024-01-26 12:59:59.544204,419.4,52.425,9,9,41.6,0.015625,1.0,1.0,18.0,0.0,0.0,0.0,2025-09-14,108,1
user_07366,carrolljohn@example.com,Mary,Lee,45.0,Female,Canada,Saskatchewan,Elizabethhaven,basic,2022-12-11,True,31.75,Mobile,1.0,2024-03-30 13:45:25.210299,362.4,60.4,7,7,32.839999999999996,0.01694915254237288,5.0,4.0,16.8,0.0,0.0,0.0,2025-03-03,303,1
user_07367,karlamoore@example.org,Shane,Fernandez,41.0,Female,USA,Arizona,Lake Breannafurt,standard,2023-06-12,True,9.61,Smart TV,6.0,2022-11-11 12:04:15.556028,1129.1,112.91,10,10,51.64,0.014792899408284023,1.0,1.0,15.3,1.0,0.914,3.0,2025-12-16,15,0
user_07368,lopezsarah@example.net,John,Bryant,51.0,Male,Canada,Alberta,East Lisa,standard,2025-02-18,True,7.14,Laptop,1.0,2024-10-02 17:17:04.666784,302.1,37.7625,9,9,54.888888888888886,0.014586709886547812,0.0,0.0,0.0,2.0,0.7835,11.0,2025-11-07,54,1
user_07369,jamesrobin@example.net,Patrick,Rose,42.0,Male,Canada,Newfoundland and Labrador,North Michael,standard,2025-07-30,True,13.48,Laptop,2.0,2023-08-04 20:39:51.108425,713.4,50.957142857142856,14,14,56.12222222222223,0.020289855072463767,6.0,5.0,25.433333333333334,3.0,0.8436666666666667,12.0,2025-12-20,11,0
user_07370,xfleming@example.net,Elizabeth,Williams,28.0,Female,Canada,New Brunswick,East Coreyborough,premium,2024-06-15,False,3.23,Tablet,4.0,2024-06-22 17:49:28.600535,488.8,48.88,11,11,36.64,0.015214384508990318,1.0,1.0,17.2,0.0,0.0,0.0,2025-12-29,2,0
user_07372,kevin62@example.org,Ian,Adams,27.0,Female,Canada,British Columbia,Brendaport,basic,2024-10-03,True,0.0,Desktop,2.0,2023-07-05 18:28:49.372749,993.8,99.38,11,11,55.72222222222222,0.017027863777089782,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-27,34,1
user_07373,jasongallegos@example.org,Carolyn,Davis,56.0,Male,USA,Illinois,West Katherinemouth,basic,2023-12-28,True,9.58,Laptop,1.0,2022-10-31 00:01:17.245370,651.3,59.209090909090904,11,11,47.945454545454545,0.023060796645702306,7.0,6.0,26.02857142857143,0.0,0.0,0.0,2025-11-06,55,1
user_07375,davila@example.org,Anthony,Adams,24.0,Male,USA,Arizona,Port Dianeton,premium+,2025-02-08,True,3.66,Laptop,2.0,2024-06-26 04:49:10.265862,437.90000000000003,39.80909090909091,12,12,54.73333333333333,0.022058823529411766,2.0,2.0,14.75,1.0,0.793,2.0,2025-11-09,52,1
user_07376,luis34@example.com,James,Bell,49.0,0,USA,Arizona,Russellmouth,standard,2023-01-09,True,281.74,Tablet,3.0,2025-06-28 21:11:55.608606,784.7,56.050000000000004,14,14,59.33571428571429,0.02190923317683881,1.0,1.0,6.1,0.0,0.0,0.0,2025-10-10,82,1
user_07377,awest@example.org,Michele,Vega,19.0,Male,USA,Indiana,Wayneview,premium,2023-05-21,True,3.31,Smart TV,8.0,2025-04-10 00:17:36.507579,342.5,48.92857142857143,8,8,47.925,0.016666666666666666,3.0,2.0,18.666666666666668,3.0,0.43766666666666665,6.0,2025-07-24,160,1
user_07378,david80@example.net,Steven,Bailey,40.0,Female,Canada,Ontario,Maureenside,premium+,2024-07-03,True,9.04,Mobile,3.0,2023-08-29 16:48:16.140314,280.7,46.78333333333333,9,9,44.666666666666664,0.019189765458422176,2.0,2.0,20.9,3.0,0.7733333333333334,5.0,2025-11-30,31,1
user_07379,bakeremily@example.org,Tammy,Hughes,62.0,Male,USA,New York,East Andrewbury,premium,2023-06-01,True,6.63,Laptop,4.0,2024-12-28 04:22:32.842437,580.0,58.0,12,12,51.43636363636363,0.01957585644371941,6.0,6.0,10.15,5.0,0.7474999999999999,9.0,2025-09-21,101,1
user_07380,lshelton@example.org,Pamela,Watson,40.0,Male,USA,Washington,West Stevenfurt,basic,2023-12-10,True,0.0,Desktop,4.0,2024-05-16 12:45:49.176572,555.4,55.54,10,10,34.68888888888889,0.014814814814814815,2.0,2.0,12.049999999999999,1.0,0.909,4.0,2025-11-25,36,1
user_07381,rhondawest@example.org,Eric,Miranda,20.0,Female,USA,Illinois,Lake Martha,premium,2024-05-17,True,0.0,Tablet,2.0,2023-09-22 02:30:45.062763,384.7,42.74444444444444,12,12,46.190909090909095,0.019169329073482427,1.0,1.0,18.5,2.0,0.29350000000000004,4.0,2025-11-25,36,1
user_07384,ebarnes@example.org,Jeffrey,James,47.0,Female,USA,Georgia,North Kayla,basic,2025-02-28,True,13.6,Desktop,5.0,2024-01-21 22:05:21.546550,484.2,80.7,6,6,66.08333333333333,0.00927357032457496,1.0,1.0,19.5,1.0,0.101,0.0,2025-12-16,15,0
user_07385,sean84@example.org,Sarah,Hernandez,45.0,0,USA,New York,South Debraton,basic,2023-07-18,False,12.79,Tablet,3.0,2024-01-02 18:24:38.438102,1251.8000000000002,139.0888888888889,10,10,42.37,0.022172949002217297,0.0,0.0,0.0,1.0,0.908,0.0,2025-04-01,274,1
user_07386,michael07@example.org,Max,Kelley,28.0,Other,USA,Florida,Joyshire,basic,2022-10-18,False,0.0,Desktop,2.0,2023-05-02 10:13:43.805094,1569.0,98.0625,17,17,57.25333333333333,0.024216524216524215,1.0,1.0,7.8,1.0,0.554,2.0,2025-12-31,0,0
user_07387,agrant@example.org,Lisa,Glenn,27.0,Female,Canada,Newfoundland and Labrador,Eileenbury,premium,2023-11-07,True,27.14,Mobile,3.0,2022-11-12 10:04:58.396225,168.9,24.12857142857143,7,7,34.22857142857143,0.018469656992084433,0.0,0.0,0.0,4.0,0.6573333333333333,19.0,2025-11-12,49,1
user_07388,milesgabriel@example.org,Diane,Pratt,30.0,Prefer not to say,USA,New York,South Michellefort,standard,2023-08-03,True,17.46,Desktop,2.0,2023-12-20 04:42:55.176314,832.0,138.66666666666666,7,7,55.699999999999996,0.012006861063464836,2.0,2.0,10.05,0.0,0.0,0.0,2025-09-18,104,1
user_07389,molly57@example.org,Taylor,Navarro,47.0,Female,USA,California,Danielton,premium,2023-04-25,True,11.76,Desktop,0.0,2025-02-04 20:22:54.740897,489.0,69.85714285714286,8,8,56.8,0.011940298507462687,2.0,2.0,19.549999999999997,2.0,0.6705,4.0,2025-12-22,9,0
user_07391,colin02@example.org,Matthew,Hayes,37.0,Female,USA,Indiana,Lisamouth,basic,2024-03-29,True,4.0,Tablet,2.0,2024-06-24 07:02:20.751261,425.3,60.75714285714286,8,8,44.625,0.011461318051575931,2.0,2.0,27.9,2.0,0.9445,7.0,2025-12-23,8,0
user_07393,nelsonshane@example.net,Tonya,Perry,39.0,Male,USA,North Carolina,Port Joseph,standard,2025-02-18,True,30.1,Gaming Console,7.0,2023-04-29 19:49:57.058582,1079.5,77.10714285714286,15,15,60.47692307692308,0.025728987993138937,3.0,3.0,9.966666666666667,3.0,0.4676666666666667,8.0,2025-12-19,12,0
user_07395,petersjanice@example.net,Derek,Bowman,31.0,0,Canada,Manitoba,East Andrewtown,standard,2024-05-03,True,6.84,Gaming Console,2.0,2023-07-23 09:37:06.455559,798.2,66.51666666666667,13,13,35.99090909090909,0.019938650306748466,3.0,3.0,19.966666666666665,4.0,0.47675,9.0,2025-10-27,65,1
user_07396,pereztami@example.com,Carol,Shelton,24.0,Female,Canada,Alberta,North Michele,premium,2023-02-03,True,11.93,Mobile,0.0,2025-07-27 15:34:19.978358,328.4,82.1,5,5,42.93333333333334,0.01182033096926714,1.0,1.0,9.7,0.0,0.0,0.0,2025-08-29,124,1
user_07398,sharplaura@example.com,Joseph,Sherman,28.0,Male,USA,Virginia,Brianatown,standard,2023-07-13,True,23.09,Laptop,1.0,2023-05-02 08:54:17.527680,615.8,51.31666666666666,13,13,55.21666666666667,0.01813110181311018,4.0,3.0,17.15,0.0,0.0,0.0,2025-12-31,0,0
user_07399,hughesryan@example.com,Alicia,Love,40.0,Male,Canada,British Columbia,South Lisaberg,premium+,2022-10-12,True,3.0,Desktop,3.0,2024-07-09 13:31:18.685244,701.4,63.76363636363636,12,12,50.15,0.024793388429752067,4.0,4.0,9.125,1.0,0.741,4.0,2025-07-28,156,1
user_07401,wtaylor@example.com,Erica,Garza,21.0,Female,USA,Texas,Lake Kathleen,standard,2025-05-03,True,21.83,Tablet,7.0,2024-07-03 12:17:01.497797,1258.3,83.88666666666667,16,16,54.82142857142857,0.02973977695167286,6.0,6.0,29.266666666666666,0.0,0.0,0.0,2025-12-23,8,0
user_07402,hineschristopher@example.org,Michael,Barnes,32.0,0,Canada,Ontario,North Jeffreybury,basic,2024-12-12,True,17.04,Tablet,5.0,2022-09-13 13:51:23.325703,968.3,121.0375,10,10,55.166666666666664,0.01845018450184502,1.0,1.0,18.4,1.0,0.146,0.0,2025-07-08,176,1
user_07405,kimberlybullock@example.com,Sherri,Johnson,19.0,Male,USA,New York,South Valerieborough,standard,2024-06-24,True,11.11,Mobile,2.0,2023-04-11 09:40:06.274081,954.3,86.75454545454545,11,11,39.5,0.01726844583987441,3.0,3.0,15.433333333333332,1.0,0.85,1.0,2025-10-19,73,1
user_07406,eespinoza@example.com,Jason,Taylor,18.0,Female,USA,Virginia,East Dana,standard,2023-05-08,True,22.76,Mobile,4.0,2023-12-07 19:01:32.854076,1385.7,138.57,10,10,49.36666666666667,0.01529051987767584,3.0,3.0,9.333333333333334,3.0,0.7675000000000001,1.0,2025-11-30,31,1
user_07407,pwilson@example.com,Erika,Molina,44.0,Male,USA,North Carolina,New Jesseside,basic,2023-12-11,True,7.16,Tablet,3.0,2023-11-20 11:03:41.195767,478.9,43.53636363636363,12,12,34.2125,0.017266187050359712,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-26,5,0
user_07408,thompsoncarl@example.net,Annette,Bell,26.0,Female,USA,Indiana,Williamtown,premium,2025-01-02,True,27.97,Gaming Console,2.0,2024-09-24 03:53:06.032094,586.4,83.77142857142857,9,9,50.975,0.017509727626459144,3.0,3.0,23.666666666666668,0.0,0.0,0.0,2025-12-09,22,0
user_07409,michael54@example.org,Tina,Mason,17.0,Male,USA,Georgia,East Codychester,premium+,2024-09-02,True,9.01,Desktop,2.0,2023-10-15 07:46:00.190985,620.1,51.675000000000004,14,14,44.978571428571435,0.021212121212121213,4.0,4.0,11.525,2.0,0.792,7.0,2025-12-12,19,0
user_07410,qholt@example.org,Jared,Murray,39.0,Male,Canada,Manitoba,Jimenezfurt,standard,2024-06-27,True,26.3,Laptop,1.0,2023-08-20 15:16:50.820056,677.4,56.449999999999996,14,14,51.114285714285714,0.020833333333333332,4.0,4.0,29.075,3.0,0.5833333333333334,11.0,2025-11-12,49,1
user_07411,april77@example.org,Nicole,Lawrence,33.0,Female,Canada,Alberta,Cindymouth,standard,2025-07-16,True,21.07,Laptop,0.0,2025-06-18 08:53:07.762784,816.7,74.24545454545455,14,14,38.40833333333333,0.021052631578947368,1.0,1.0,17.9,1.0,0.024,4.0,2025-11-16,45,1
user_07412,joshua05@example.com,Brenda,Acosta,23.0,Female,USA,Texas,Lake John,basic,2023-07-30,True,11.88,Mobile,2.0,2024-03-01 11:24:39.630093,460.20000000000005,65.74285714285715,7,7,69.5,0.011532125205930808,2.0,2.0,28.35,4.0,0.49424999999999997,13.0,2025-10-10,82,1
user_07413,april55@example.net,Sharon,Lewis,21.0,Male,USA,Texas,Blevinsmouth,premium+,2024-11-13,True,4.76,Laptop,2.0,2024-01-07 02:16:06.459005,221.6,73.86666666666666,4,4,57.4,0.006349206349206349,2.0,2.0,15.75,1.0,0.776,5.0,2025-12-25,6,0
user_07414,hilleugene@example.org,Cynthia,Goodwin,22.0,Female,USA,Georgia,Stewarthaven,premium,2023-07-01,True,23.23,Desktop,2.0,2023-10-20 02:59:48.987863,723.4,72.34,10,10,51.22222222222222,0.01440922190201729,1.0,1.0,24.8,1.0,0.0,6.0,2025-12-22,9,0
user_07415,markwilson@example.com,Katherine,Brown,41.0,Male,USA,Michigan,Matahaven,standard,2024-06-10,True,0.0,Laptop,1.0,2023-04-19 08:11:27.072227,261.5,52.3,9,9,51.03333333333334,0.015332197614991482,3.0,3.0,28.450000000000003,0.0,0.517,7.0,2025-12-05,26,0
user_07417,cward@example.net,Daniel,Lee,25.0,0,USA,Florida,South Tyler,basic,2024-04-12,True,39.68,Tablet,1.0,2023-10-03 10:48:27.799450,293.5,48.916666666666664,7,7,56.4,0.011326860841423949,5.0,4.0,12.15,2.0,0.269,2.0,2025-12-04,27,0
user_07418,katherinebrown@example.org,Denise,Perry,31.0,Male,USA,Indiana,South Stephanie,basic,2023-04-10,True,10.25,Gaming Console,1.0,2023-11-05 03:17:34.523682,39.6,39.6,3,3,35.050000000000004,0.010869565217391304,1.0,1.0,13.8,1.0,0.729,2.0,2024-12-17,379,1
user_07419,rebecca87@example.net,Lori,Webb,40.0,Male,Canada,Quebec,Lake Stephaniefurt,standard,2024-07-23,False,18.64,Desktop,1.0,2024-06-08 21:52:46.244018,569.1,63.233333333333334,11,11,45.96363636363637,0.01649175412293853,4.0,3.0,29.1,3.0,0.636,5.0,2025-11-18,43,1
user_07420,jpeterson@example.org,Jessica,Gibbs,30.0,0,USA,New Jersey,Silvaton,standard,2022-11-02,True,49.86,Gaming Console,0.0,2023-07-07 11:16:15.351689,539.4,107.88,5,5,72.425,0.008665511265164644,1.0,1.0,10.7,2.0,0.815,6.0,2025-09-14,108,1
user_07421,andreaward@example.com,Ricky,Dominguez,37.0,Male,Canada,Prince Edward Island,East Roy,basic,2023-12-03,True,17.23,Mobile,8.0,2022-12-05 06:10:32.781224,585.4,45.03076923076923,13,13,48.90833333333333,0.018518518518518517,1.0,1.0,24.4,1.0,0.054,1.0,2025-12-06,25,0
user_07422,heatherharris@example.net,Sarah,Williams,42.0,Male,Canada,Ontario,Ryanborough,standard,2023-11-09,False,51.13,Smart TV,2.0,2024-05-20 17:26:18.978939,475.8,47.58,13,13,47.284615384615385,0.01875901875901876,4.0,4.0,4.1000000000000005,2.0,0.28,3.0,2025-12-06,25,0
user_07423,pflores@example.com,Stephanie,Coleman,49.0,Male,USA,Michigan,West Renee,premium,2024-11-26,True,23.24,Gaming Console,3.0,2024-09-07 18:44:28.228644,801.1,80.11,12,12,59.31,0.016643550624133148,0.0,0.0,0.0,4.0,0.37375,19.0,2025-12-21,10,0
user_07424,donna36@example.org,Jeffrey,Hughes,31.0,Female,USA,California,Ortizborough,premium,2023-01-25,True,0.0,Smart TV,1.0,2024-06-28 17:24:10.758677,590.6,59.06,12,12,48.15,0.01990049751243781,1.0,1.0,8.6,2.0,0.865,8.0,2025-09-01,121,1
user_07425,burnskenneth@example.org,Melanie,Hawkins,49.0,Female,USA,Michigan,Paulfort,standard,2023-08-29,True,15.8,Gaming Console,1.0,2023-07-21 06:42:54.018147,515.4,73.62857142857142,11,11,44.38,0.017377567140600316,3.0,3.0,16.03333333333333,2.0,0.484,9.0,2025-11-07,54,1
