user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_07242,tiffany24@example.net,Tammy,Pham,41.0,Female,USA,Washington,South Leslie,standard,2025-06-02,True,24.45,Smart TV,3.0,2024-06-28 10:29:40.000404
user_07243,hooverdavid@example.org,Wayne,Boyle,33.0,Female,Canada,Saskatchewan,West Stephenport,premium,2024-03-10,True,3.03,Mobile,,2024-08-14 03:21:47.514856
user_07244,sscott@example.net,Daniel,Jimenez,22.0,Female,USA,Tennessee,Kevinside,standard,2023-08-27,True,13.78,Tablet,4.0,2023-06-03 16:45:20.496421
user_07245,anthonyweber@example.org,Angela,Carter,37.0,Female,Canada,Quebec,South Josephshire,basic,2024-08-08,False,5.49,Laptop,,2025-03-08 18:45:00.922134
user_07246,sanchezeugene@example.org,Kevin,Carroll,44.0,Female,USA,Washington,Robbinsmouth,standard,2025-03-19,False,7.74,Laptop,6.0,2024-02-26 02:52:02.404617
user_07247,eberry@example.org,Connor,Lloyd,44.0,Male,USA,Virginia,Derrickville,standard,2023-01-18,True,4.32,Gaming Console,,2023-07-21 22:19:30.348668
user_07248,clarkcarlos@example.com,Catherine,Greene,55.0,Female,USA,Pennsylvania,Lindseyborough,premium,2025-07-31,True,7.55,Mobile,2.0,2024-07-15 10:59:26.422969
user_07249,qvelez@example.com,David,Kirby,36.0,Male,USA,Missouri,Rodriguezborough,premium,2024-11-05,True,6.9,Smart TV,1.0,2023-05-27 12:03:59.272986
user_07250,cfrost@example.org,Justin,Morales,52.0,Female,USA,Missouri,Williamsbury,standard,2024-11-08,True,65.17,Tablet,2.0,2024-09-10 23:10:06.180430
user_07252,ingramjason@example.org,Vanessa,Gordon,28.0,Female,USA,Georgia,Sharonmouth,basic,2023-02-13,True,8.84,Desktop,,2024-02-12 19:49:47.282676
user_07255,hayesdonna@example.com,Robert,Reilly,41.0,Male,USA,Texas,Pamelatown,premium+,2024-06-12,True,20.99,Tablet,,2024-01-07 13:12:05.237634
user_07256,twatkins@example.com,Peter,Adams,43.0,Other,USA,Missouri,Rodgersfurt,standard,2024-10-01,True,5.01,Tablet,2.0,2025-01-08 10:33:03.653885
user_07257,jordanjulie@example.com,Robert,Alexander,53.0,Other,Canada,Ontario,Cherylshire,premium+,2024-09-26,True,11.78,Tablet,4.0,2023-09-24 19:54:47.027713
user_07258,amberrios@example.com,Rhonda,Shaw,42.0,Male,USA,Missouri,Hornton,basic,2024-07-31,True,3.79,Gaming Console,5.0,2024-01-29 11:30:24.214403
user_07259,theresataylor@example.net,George,Hayes,30.0,Male,USA,Indiana,Friedmanville,standard,2025-01-26,False,4.77,Mobile,2.0,2023-08-25 04:26:25.000066
user_07261,jacksonmichael@example.net,Ryan,Huerta,52.0,Other,USA,California,Port Shari,basic,2023-04-08,True,2.25,Desktop,,2022-08-25 02:03:30.932005
user_07262,vickie76@example.org,Albert,Thomas,45.0,,Canada,Manitoba,Cooperhaven,basic,2024-02-05,False,4.26,Tablet,1.0,2022-08-18 05:19:08.524950
user_07264,rebeccadean@example.com,Michelle,Chavez,28.0,Female,USA,Michigan,North Paulmouth,premium+,2024-05-30,True,19.67,Smart TV,1.0,2023-05-27 20:08:58.628582
user_07265,williamschristine@example.com,Robert,Freeman,39.0,Male,USA,Texas,Port Morgan,basic,2022-10-06,False,,Mobile,,2023-04-22 04:26:22.101728
user_07266,lutzlaurie@example.com,Shawn,Thompson,29.0,Female,USA,Pennsylvania,Meyerport,standard,2023-08-17,True,33.3,Gaming Console,1.0,2024-08-13 21:47:33.048071
user_07267,deniseross@example.com,Jonathon,Simon,32.0,Prefer not to say,USA,Massachusetts,North Robert,standard,2024-10-02,True,10.4,Laptop,1.0,2024-03-01 18:11:14.778275
user_07268,dsimpson@example.net,Autumn,Thompson,53.0,Female,USA,North Carolina,Sandovalshire,basic,2025-05-31,False,,Smart TV,7.0,2023-04-30 15:42:21.332087
user_07270,lindsey67@example.org,Theresa,Smith,48.0,Male,USA,New Jersey,New Zachary,premium,2024-06-19,False,15.27,Laptop,1.0,2025-06-28 15:37:23.944866
user_07271,andrew15@example.com,Donna,Mathews,17.0,Female,USA,Virginia,Lake Ryan,basic,2024-09-18,True,25.33,Tablet,3.0,2025-06-09 13:58:10.550430
user_07273,hammondmallory@example.com,Joseph,Knight,33.0,Other,USA,Texas,Montgomeryton,premium,2023-04-04,False,10.02,Laptop,1.0,2024-10-27 06:17:10.366526
user_07274,harryramos@example.org,Angela,Brown,39.0,Male,USA,Pennsylvania,Jonesview,standard,2023-11-07,True,2.83,Desktop,4.0,2024-06-28 09:53:19.936977
user_07275,michaelcunningham@example.net,Luis,Perez,29.0,Female,USA,New Jersey,Myersside,premium,2023-04-22,True,6.62,Smart TV,4.0,2023-01-28 08:25:54.733979
user_07276,alyssa76@example.net,Marco,Wright,33.0,Male,USA,Texas,South Julia,standard,2024-11-20,True,13.78,Desktop,1.0,2024-12-17 03:07:41.743651
user_07279,barbaragamble@example.com,Robert,Brown,29.0,Prefer not to say,Canada,Saskatchewan,Lake Madisonfort,premium,2025-02-11,True,37.36,Laptop,2.0,2024-10-16 17:09:09.923142
user_07280,patrick53@example.com,Andrew,Ramirez,34.0,Male,USA,Tennessee,Justinmouth,premium,2024-09-05,False,24.31,Smart TV,,2023-12-04 07:48:44.881403
user_07281,luke88@example.org,Brett,Odonnell,49.0,Male,USA,Indiana,Lake Robertville,basic,2022-10-09,True,15.33,Laptop,4.0,2023-03-14 23:07:22.116718
user_07282,michaelporter@example.com,Richard,Jones,62.0,Male,Canada,British Columbia,West Heatherville,basic,2022-12-12,False,18.36,Mobile,3.0,2025-02-17 01:01:31.188957
user_07284,kyle01@example.net,Steve,Flynn,18.0,Female,USA,Massachusetts,Parkerside,premium,2022-11-08,True,9.82,Mobile,4.0,2022-11-04 07:18:07.823265
user_07285,dennisgabrielle@example.org,Harold,Mccann,40.0,Male,Canada,Newfoundland and Labrador,Lake Matthewville,premium,2024-05-01,True,10.81,Laptop,2.0,2025-01-18 20:28:36.545889
user_07286,watkinsmelissa@example.org,Susan,Nguyen,32.0,Female,Canada,Quebec,Davismouth,standard,2025-02-12,True,,Laptop,1.0,2023-11-21 05:28:42.187570
user_07288,zmcdaniel@example.net,Marcus,Hudson,63.0,Female,Canada,Alberta,North Tammy,basic,2023-07-20,False,7.06,Gaming Console,6.0,2023-02-26 12:00:18.801867
user_07289,rebeccamiles@example.net,Amy,Rodriguez,52.0,Male,USA,Washington,Jillianmouth,premium,2023-02-10,True,28.41,Tablet,,2024-03-24 21:20:11.230689
user_07291,yolanda63@example.net,Douglas,Phillips,45.0,Prefer not to say,Canada,Quebec,Davisfort,standard,2024-03-10,True,26.61,Tablet,1.0,2024-06-09 22:01:16.274101
user_07292,campbellrachel@example.com,Austin,Gutierrez,38.0,Female,USA,Massachusetts,South Tristanton,standard,2024-05-25,True,16.79,Desktop,3.0,2022-10-20 14:32:18.977154
user_07293,zcunningham@example.com,Micheal,Brown,35.0,Male,USA,Illinois,Ryantown,basic,2025-02-03,True,8.26,Tablet,2.0,2023-08-30 04:42:28.058058
user_07295,xaguilar@example.com,Zachary,Holt,28.0,Other,USA,Wisconsin,Thomasmouth,standard,2023-05-02,True,16.6,Gaming Console,2.0,2023-03-30 17:20:16.030810
user_07296,kristi44@example.net,David,Williams,23.0,,USA,Florida,East Janetburgh,standard,2022-09-04,True,17.66,Smart TV,1.0,2023-09-30 04:24:01.999328
user_07297,margaretthompson@example.com,Beth,Kirk,50.0,Male,USA,Texas,Desireeside,standard,2025-07-11,True,14.29,Smart TV,1.0,2025-03-04 17:50:32.998202
user_07298,thomas20@example.com,Amy,Alvarez,29.0,Male,USA,Massachusetts,Thomasmouth,standard,2023-05-11,True,10.63,Smart TV,,2024-02-19 08:01:07.268417
user_07299,audreyalvarado@example.net,Bradley,Mclean,48.0,,USA,Texas,Wallaceport,standard,2024-08-23,True,16.03,Tablet,7.0,2025-02-22 06:33:38.427174
user_07300,pjohnson@example.com,Belinda,Ferguson,46.0,Female,Canada,Prince Edward Island,East Dana,basic,2023-04-24,True,10.36,Desktop,2.0,2024-08-04 06:30:35.889043
user_07301,gordonchristina@example.org,Amy,Warren,32.0,Female,USA,Pennsylvania,Laurachester,premium,2025-05-24,True,8.2,Gaming Console,2.0,2023-09-29 14:24:49.857943
user_07302,anthonymann@example.org,William,Klein,53.0,Male,Canada,Saskatchewan,Mcdonaldville,premium,2022-09-21,True,34.24,Gaming Console,4.0,2023-11-04 13:27:04.068324
user_07303,ruben11@example.com,David,Cherry,40.0,Female,USA,Illinois,North Kevin,standard,2024-02-22,True,17.19,Tablet,1.0,2025-04-07 08:31:13.605025
user_07304,dkirk@example.net,Alyssa,Gonzales,31.0,,USA,Florida,North Frederick,standard,2022-08-27,True,12.67,Desktop,1.0,2024-10-28 06:08:45.532593
user_07305,james22@example.net,Sandra,Peterson,15.0,Male,USA,Arizona,Lake Jean,standard,2023-09-08,True,22.85,Desktop,,2024-12-11 15:24:42.504093
user_07306,justin83@example.net,Jeffery,Turner,61.0,Female,Canada,Prince Edward Island,Garciaborough,premium,2022-10-01,True,16.93,Desktop,,2022-10-17 07:57:16.388371
user_07307,mdillon@example.org,Carla,Romero,19.0,Female,Canada,Newfoundland and Labrador,South Kimberlymouth,basic,2025-06-24,True,7.46,Smart TV,4.0,2024-07-22 12:52:25.055398
user_07308,dcross@example.net,Donald,Campbell,27.0,Female,USA,Pennsylvania,Santiagochester,standard,2024-02-12,True,15.31,Smart TV,1.0,2024-12-26 05:15:30.688130
user_07309,julie89@example.org,John,Barr,27.0,Male,USA,Missouri,East Patricia,basic,2022-08-20,False,31.32,Smart TV,,2023-11-07 02:35:48.674088
user_07310,petersonadam@example.org,Angela,Turner,30.0,Male,Canada,Quebec,Kellitown,basic,2023-01-27,True,17.7,Desktop,5.0,2024-12-29 18:06:00.055451
user_07311,hbryant@example.net,Garrett,Jones,40.0,Female,Canada,Quebec,Jasonmouth,basic,2022-11-12,False,14.72,Tablet,4.0,2025-07-26 19:54:51.787563
user_07312,santosmichael@example.org,Shawn,Figueroa,63.0,Male,USA,Tennessee,South Laura,premium,2024-09-21,True,32.54,Mobile,2.0,2025-07-16 20:13:41.897264
user_07313,stevenruiz@example.net,Marilyn,Giles,54.0,Female,USA,Ohio,Hoffmanburgh,standard,2023-11-02,True,6.15,Gaming Console,1.0,2024-12-06 07:24:21.251148
user_07314,lnguyen@example.net,Richard,White,36.0,Female,Canada,Manitoba,Lindseymouth,premium,2024-09-30,True,17.15,Desktop,5.0,2024-01-19 23:18:49.646330
user_07316,nmcknight@example.net,Michelle,Garrett,38.0,Male,USA,Virginia,Patriciaborough,basic,2025-04-25,True,7.18,Smart TV,2.0,2025-05-10 00:36:22.602409
user_07317,salinascheryl@example.com,Michael,Kelly,19.0,,USA,Michigan,North Jacquelinechester,premium,2024-10-06,True,13.72,Laptop,,2022-09-29 12:48:17.001412
user_07318,nreed@example.net,Adam,Chavez,13.0,Male,USA,Maryland,North Tommy,standard,2024-08-29,True,,Tablet,6.0,2023-08-11 01:22:55.658185
user_07319,camachomelissa@example.net,William,Smith,29.0,Male,Canada,British Columbia,New Amanda,standard,2022-11-07,True,46.61,Smart TV,4.0,2024-07-09 22:44:58.016926
user_07320,ddiaz@example.org,Rickey,Griffin,42.0,Female,USA,Pennsylvania,Thompsonside,standard,2023-11-05,True,15.4,Gaming Console,2.0,2023-04-26 10:56:41.925804
user_07321,martinezcalvin@example.net,Nicholas,Byrd,40.0,Female,USA,Indiana,New Cherylhaven,premium,2024-02-27,True,28.08,Tablet,,2024-04-10 12:32:31.805727
user_07322,onelson@example.net,Jessica,Waters,30.0,Male,Canada,Newfoundland and Labrador,Smithmouth,premium,2025-01-11,True,34.13,Desktop,2.0,2024-08-28 11:15:59.642509
user_07323,bmoore@example.net,Heather,Thomas,57.0,Male,USA,Virginia,Donaldsonhaven,standard,2025-01-06,True,12.2,Desktop,3.0,2023-04-08 14:46:11.005759
user_07324,griffithjamie@example.org,Victor,Walker,30.0,Male,USA,Georgia,Lake Angelica,standard,2024-06-19,True,24.63,Smart TV,5.0,2024-06-12 20:47:51.613374
user_07327,portermary@example.com,Carl,Smith,26.0,Male,USA,North Carolina,East Jonathanhaven,basic,2023-08-19,True,,Gaming Console,1.0,2024-11-04 00:35:03.748084
user_07328,katherine99@example.com,Joshua,Diaz,53.0,Male,USA,North Carolina,Lanetown,basic,2025-05-18,True,5.91,Tablet,2.0,2024-05-21 00:43:13.721987
user_07329,jamescummings@example.net,David,Jackson,30.0,Female,USA,Texas,Barrettmouth,standard,2022-08-02,True,14.85,Smart TV,7.0,2025-07-14 06:39:43.820869
user_07330,camacholauren@example.net,Laurie,Welch,36.0,Female,USA,Texas,Paulhaven,basic,2023-11-18,True,5.41,Tablet,,2024-08-12 16:50:57.499511
user_07331,michaelross@example.net,Rachel,Hernandez,38.0,Male,USA,Virginia,Grahammouth,basic,2023-08-23,True,26.91,Desktop,4.0,2025-01-27 12:45:04.446935
user_07332,dominique19@example.com,Todd,Little,22.0,Male,Canada,Ontario,Villashire,standard,2025-02-09,True,12.08,Gaming Console,4.0,2023-02-03 03:20:48.339199
user_07334,mthompson@example.net,Susan,Cook,44.0,Male,USA,Texas,Leblancfort,basic,2025-03-29,True,,Desktop,3.0,2023-10-30 00:11:33.078153
user_07335,zacharypalmer@example.org,Sean,Norman,41.0,Male,Canada,Prince Edward Island,West Ashleytown,premium,2025-02-18,True,12.95,Laptop,4.0,2024-10-24 06:46:58.378877
user_07336,virginiahudson@example.org,Erica,Ponce,51.0,Female,Canada,New Brunswick,South Jason,standard,2024-01-19,True,29.53,Smart TV,4.0,2023-11-03 08:35:53.052999
user_07338,james25@example.org,Terri,Fleming,27.0,Male,USA,Florida,Wardton,premium+,2025-02-08,True,23.33,Smart TV,,2024-05-23 21:21:19.301793
user_07339,reynoldschristina@example.org,Tammy,Daniel,48.0,Female,USA,Indiana,West Christopherberg,premium,2022-08-31,True,8.81,Gaming Console,,2024-08-07 17:20:50.601690
user_07340,dhernandez@example.org,Carolyn,Miles,26.0,Male,USA,Virginia,Port Ricardoshire,basic,2023-09-21,True,6.58,Tablet,5.0,2023-05-25 23:03:01.802665
user_07342,allenbrandon@example.org,Samantha,Barrett,31.0,Female,USA,Indiana,New Melissahaven,basic,2023-02-26,False,2.84,Laptop,5.0,2023-05-17 13:44:04.282539
user_07343,kimberly21@example.com,Rebecca,Lee,33.0,Female,USA,Florida,East Kathleen,standard,2025-03-22,True,10.67,Smart TV,2.0,2023-09-15 22:40:53.183485
user_07344,alyssa77@example.com,Mary,Brown,44.0,Male,USA,Maryland,East Lisastad,premium,2025-02-17,True,,Mobile,2.0,2025-07-22 14:24:23.150994
user_07345,rmiddleton@example.com,Joseph,Rivera,25.0,Male,Canada,Alberta,Gutierrezmouth,standard,2024-12-15,False,42.77,Laptop,,2024-10-27 13:11:50.077517
user_07346,jessica67@example.net,David,Johnson,40.0,Other,USA,Illinois,Owensville,standard,2024-09-08,False,8.72,Laptop,2.0,2023-11-26 00:31:21.357966
user_07347,kellyreyes@example.com,Kevin,Walker,41.0,Female,USA,Massachusetts,Thomasmouth,premium,2023-07-28,True,15.9,Gaming Console,,2025-02-16 16:20:06.939806
user_07348,donaldlee@example.net,Sheila,Wallace,29.0,Male,USA,California,Lisaview,premium,2023-01-05,True,11.22,Smart TV,5.0,2022-10-21 08:01:27.183739
user_07349,donaldrobinson@example.org,Dustin,Wilson,45.0,Male,Canada,Nova Scotia,Port Amanda,standard,2023-04-11,True,2.19,Mobile,1.0,2025-01-09 02:39:32.465680
user_07350,qpowell@example.net,Christopher,Kennedy,22.0,Male,Canada,British Columbia,Grimesmouth,premium,2023-03-15,True,16.12,Mobile,6.0,2022-10-16 21:37:22.790419
user_07351,cartertina@example.org,Patty,Levy,33.0,Female,USA,California,South Andreaton,premium+,2023-11-03,True,18.11,Mobile,6.0,2023-01-13 08:54:57.036902
user_07352,millerjohn@example.org,Michael,Williams,37.0,Female,USA,Virginia,Robertland,standard,2024-01-01,True,7.51,Smart TV,4.0,2024-11-07 04:45:29.959190
user_07353,murphynicole@example.com,Theresa,Gallagher,14.0,Female,USA,Georgia,West Shelley,basic,2024-05-09,True,4.19,Smart TV,1.0,2022-08-15 16:15:16.965984
user_07354,robert44@example.net,Leslie,Harris,51.0,Female,USA,Arizona,Mathisville,premium,2024-04-05,False,15.14,Tablet,4.0,2023-09-27 04:03:56.237582
user_07355,holmesamanda@example.org,Alexander,Johnson,42.0,Male,USA,Arizona,South Jessica,premium+,2024-12-15,True,,Laptop,1.0,2023-07-16 09:50:10.775932
user_07356,ureyes@example.org,Marc,Jones,41.0,Male,USA,Georgia,Buckleybury,premium,2025-04-18,True,13.29,Mobile,5.0,2025-02-14 19:08:24.889714
user_07357,brian45@example.org,Luke,White,58.0,Female,USA,Indiana,East Lisa,premium,2024-11-10,True,0.82,Gaming Console,,2025-06-17 05:14:07.773341
user_07358,angelica97@example.org,Kyle,Mckinney,31.0,Male,USA,New Jersey,Kaylaburgh,basic,2024-03-22,True,6.27,Laptop,,2024-12-13 06:52:28.206708
user_07360,benjaminandrews@example.net,Theresa,Garner,39.0,Male,USA,Maryland,North Ericview,standard,2022-08-20,True,10.41,Laptop,2.0,2023-08-30 00:23:21.537879
user_07361,johngonzalez@example.com,Justin,Swanson,44.0,Male,Canada,Nova Scotia,South Kathryn,premium,2023-06-14,True,5.13,Desktop,2.0,2024-02-28 09:22:39.824520
user_07362,stevenortiz@example.org,Kim,Elliott,33.0,Male,Canada,Saskatchewan,Smithland,premium,2023-08-06,True,2.22,Gaming Console,5.0,2024-08-07 05:37:01.246642
user_07363,taylorkramer@example.net,Jason,Thomas,45.0,Prefer not to say,USA,Virginia,Christopherburgh,standard,2025-07-16,True,0.42,Smart TV,2.0,2025-03-09 11:14:36.474046
user_07364,charlestownsend@example.net,Kristy,Thompson,44.0,,Canada,Manitoba,Martinezville,standard,2025-06-17,True,19.09,Tablet,2.0,2025-07-09 17:07:31.133079
user_07365,lawsonjoel@example.org,Harold,Harmon,42.0,Female,Canada,New Brunswick,Barbaraton,standard,2025-06-08,True,,Laptop,4.0,2024-01-26 12:59:59.544204
user_07366,carrolljohn@example.com,Mary,Lee,45.0,Female,Canada,Saskatchewan,Elizabethhaven,basic,2022-12-11,True,31.75,Mobile,1.0,2024-03-30 13:45:25.210299
user_07367,karlamoore@example.org,Shane,Fernandez,41.0,Female,USA,Arizona,Lake Breannafurt,standard,2023-06-12,True,9.61,Smart TV,6.0,2022-11-11 12:04:15.556028
user_07368,lopezsarah@example.net,John,Bryant,51.0,Male,Canada,Alberta,East Lisa,standard,2025-02-18,True,7.14,Laptop,1.0,2024-10-02 17:17:04.666784
user_07369,jamesrobin@example.net,Patrick,Rose,42.0,Male,Canada,Newfoundland and Labrador,North Michael,standard,2025-07-30,True,13.48,Laptop,2.0,2023-08-04 20:39:51.108425
user_07370,xfleming@example.net,Elizabeth,Williams,28.0,Female,Canada,New Brunswick,East Coreyborough,premium,2024-06-15,False,3.23,Tablet,4.0,2024-06-22 17:49:28.600535
user_07372,kevin62@example.org,Ian,Adams,27.0,Female,Canada,British Columbia,Brendaport,basic,2024-10-03,True,,Desktop,2.0,2023-07-05 18:28:49.372749
user_07373,jasongallegos@example.org,Carolyn,Davis,56.0,Male,USA,Illinois,West Katherinemouth,basic,2023-12-28,True,9.58,Laptop,1.0,2022-10-31 00:01:17.245370
user_07375,davila@example.org,Anthony,Adams,24.0,Male,USA,Arizona,Port Dianeton,premium+,2025-02-08,True,3.66,Laptop,2.0,2024-06-26 04:49:10.265862
user_07376,luis34@example.com,James,Bell,49.0,,USA,Arizona,Russellmouth,standard,2023-01-09,True,281.74,Tablet,3.0,2025-06-28 21:11:55.608606
user_07377,awest@example.org,Michele,Vega,19.0,Male,USA,Indiana,Wayneview,premium,2023-05-21,True,3.31,Smart TV,8.0,2025-04-10 00:17:36.507579
user_07378,david80@example.net,Steven,Bailey,40.0,Female,Canada,Ontario,Maureenside,premium+,2024-07-03,True,9.04,Mobile,3.0,2023-08-29 16:48:16.140314
user_07379,bakeremily@example.org,Tammy,Hughes,62.0,Male,USA,New York,East Andrewbury,premium,2023-06-01,True,6.63,Laptop,4.0,2024-12-28 04:22:32.842437
user_07380,lshelton@example.org,Pamela,Watson,40.0,Male,USA,Washington,West Stevenfurt,basic,2023-12-10,True,,Desktop,4.0,2024-05-16 12:45:49.176572
user_07381,rhondawest@example.org,Eric,Miranda,20.0,Female,USA,Illinois,Lake Martha,premium,2024-05-17,True,,Tablet,2.0,2023-09-22 02:30:45.062763
user_07384,ebarnes@example.org,Jeffrey,James,47.0,Female,USA,Georgia,North Kayla,basic,2025-02-28,True,13.6,Desktop,5.0,2024-01-21 22:05:21.546550
user_07385,sean84@example.org,Sarah,Hernandez,45.0,,USA,New York,South Debraton,basic,2023-07-18,False,12.79,Tablet,3.0,2024-01-02 18:24:38.438102
user_07386,michael07@example.org,Max,Kelley,28.0,Other,USA,Florida,Joyshire,basic,2022-10-18,False,,Desktop,2.0,2023-05-02 10:13:43.805094
user_07387,agrant@example.org,Lisa,Glenn,27.0,Female,Canada,Newfoundland and Labrador,Eileenbury,premium,2023-11-07,True,27.14,Mobile,3.0,2022-11-12 10:04:58.396225
user_07388,milesgabriel@example.org,Diane,Pratt,30.0,Prefer not to say,USA,New York,South Michellefort,standard,2023-08-03,True,17.46,Desktop,2.0,2023-12-20 04:42:55.176314
user_07389,molly57@example.org,Taylor,Navarro,47.0,Female,USA,California,Danielton,premium,2023-04-25,True,11.76,Desktop,,2025-02-04 20:22:54.740897
user_07391,colin02@example.org,Matthew,Hayes,37.0,Female,USA,Indiana,Lisamouth,basic,2024-03-29,True,4.0,Tablet,2.0,2024-06-24 07:02:20.751261
user_07393,nelsonshane@example.net,Tonya,Perry,39.0,Male,USA,North Carolina,Port Joseph,standard,2025-02-18,True,30.1,Gaming Console,7.0,2023-04-29 19:49:57.058582
user_07395,petersjanice@example.net,Derek,Bowman,31.0,,Canada,Manitoba,East Andrewtown,standard,2024-05-03,True,6.84,Gaming Console,2.0,2023-07-23 09:37:06.455559
user_07396,pereztami@example.com,Carol,Shelton,24.0,Female,Canada,Alberta,North Michele,premium,2023-02-03,True,11.93,Mobile,,2025-07-27 15:34:19.978358
user_07398,sharplaura@example.com,Joseph,Sherman,28.0,Male,USA,Virginia,Brianatown,standard,2023-07-13,True,23.09,Laptop,1.0,2023-05-02 08:54:17.527680
user_07399,hughesryan@example.com,Alicia,Love,40.0,Male,Canada,British Columbia,South Lisaberg,premium+,2022-10-12,True,3.0,Desktop,3.0,2024-07-09 13:31:18.685244
user_07401,wtaylor@example.com,Erica,Garza,21.0,Female,USA,Texas,Lake Kathleen,standard,2025-05-03,True,21.83,Tablet,7.0,2024-07-03 12:17:01.497797
user_07402,hineschristopher@example.org,Michael,Barnes,32.0,,Canada,Ontario,North Jeffreybury,basic,2024-12-12,True,17.04,Tablet,5.0,2022-09-13 13:51:23.325703
user_07405,kimberlybullock@example.com,Sherri,Johnson,19.0,Male,USA,New York,South Valerieborough,standard,2024-06-24,True,11.11,Mobile,2.0,2023-04-11 09:40:06.274081
user_07406,eespinoza@example.com,Jason,Taylor,18.0,Female,USA,Virginia,East Dana,standard,2023-05-08,True,22.76,Mobile,4.0,2023-12-07 19:01:32.854076
user_07407,pwilson@example.com,Erika,Molina,44.0,Male,USA,North Carolina,New Jesseside,basic,2023-12-11,True,7.16,Tablet,3.0,2023-11-20 11:03:41.195767
user_07408,thompsoncarl@example.net,Annette,Bell,26.0,Female,USA,Indiana,Williamtown,premium,2025-01-02,True,27.97,Gaming Console,2.0,2024-09-24 03:53:06.032094
user_07409,michael54@example.org,Tina,Mason,17.0,Male,USA,Georgia,East Codychester,premium+,2024-09-02,True,9.01,Desktop,2.0,2023-10-15 07:46:00.190985
user_07410,qholt@example.org,Jared,Murray,39.0,Male,Canada,Manitoba,Jimenezfurt,standard,2024-06-27,True,26.3,Laptop,1.0,2023-08-20 15:16:50.820056
user_07411,april77@example.org,Nicole,Lawrence,33.0,Female,Canada,Alberta,Cindymouth,standard,2025-07-16,True,21.07,Laptop,,2025-06-18 08:53:07.762784
user_07412,joshua05@example.com,Brenda,Acosta,23.0,Female,USA,Texas,Lake John,basic,2023-07-30,True,11.88,Mobile,2.0,2024-03-01 11:24:39.630093
user_07413,april55@example.net,Sharon,Lewis,21.0,Male,USA,Texas,Blevinsmouth,premium+,2024-11-13,True,4.76,Laptop,2.0,2024-01-07 02:16:06.459005
user_07414,hilleugene@example.org,Cynthia,Goodwin,22.0,Female,USA,Georgia,Stewarthaven,premium,2023-07-01,True,23.23,Desktop,2.0,2023-10-20 02:59:48.987863
user_07415,markwilson@example.com,Katherine,Brown,41.0,Male,USA,Michigan,Matahaven,standard,2024-06-10,True,,Laptop,1.0,2023-04-19 08:11:27.072227
user_07417,cward@example.net,Daniel,Lee,25.0,,USA,Florida,South Tyler,basic,2024-04-12,True,39.68,Tablet,1.0,2023-10-03 10:48:27.799450
user_07418,katherinebrown@example.org,Denise,Perry,31.0,Male,USA,Indiana,South Stephanie,basic,2023-04-10,True,10.25,Gaming Console,1.0,2023-11-05 03:17:34.523682
user_07419,rebecca87@example.net,Lori,Webb,40.0,Male,Canada,Quebec,Lake Stephaniefurt,standard,2024-07-23,False,18.64,Desktop,1.0,2024-06-08 21:52:46.244018
user_07420,jpeterson@example.org,Jessica,Gibbs,30.0,,USA,New Jersey,Silvaton,standard,2022-11-02,True,49.86,Gaming Console,,2023-07-07 11:16:15.351689
user_07421,andreaward@example.com,Ricky,Dominguez,37.0,Male,Canada,Prince Edward Island,East Roy,basic,2023-12-03,True,17.23,Mobile,8.0,2022-12-05 06:10:32.781224
user_07422,heatherharris@example.net,Sarah,Williams,42.0,Male,Canada,Ontario,Ryanborough,standard,2023-11-09,False,51.13,Smart TV,2.0,2024-05-20 17:26:18.978939
user_07423,pflores@example.com,Stephanie,Coleman,49.0,Male,USA,Michigan,West Renee,premium,2024-11-26,True,23.24,Gaming Console,3.0,2024-09-07 18:44:28.228644
user_07424,donna36@example.org,Jeffrey,Hughes,31.0,Female,USA,California,Ortizborough,premium,2023-01-25,True,,Smart TV,1.0,2024-06-28 17:24:10.758677
user_07425,burnskenneth@example.org,Melanie,Hawkins,49.0,Female,USA,Michigan,Paulfort,standard,2023-08-29,True,15.8,Gaming Console,1.0,2023-07-21 06:42:54.018147
user_07427,kmartinez@example.net,Cynthia,Stephens,45.0,Male,USA,Massachusetts,Zacharyborough,premium+,2022-11-21,True,13.42,Mobile,1.0,2024-06-04 04:00:33.968112
user_07428,morancraig@example.com,Samuel,Martinez,18.0,Female,USA,Massachusetts,North Cheryl,premium+,2024-12-26,True,2.0,Smart TV,3.0,2025-05-01 02:17:48.025844
user_07429,mcummings@example.com,Mark,Nelson,15.0,Male,USA,Missouri,Port Samuel,premium,2024-01-02,True,3.48,Tablet,5.0,2024-01-30 11:52:01.313154
user_07430,meredithrosales@example.com,Nicole,Jimenez,19.0,Male,USA,Maryland,Brockberg,premium,2023-09-02,True,9.99,Mobile,1.0,2024-04-19 01:47:31.309058
user_07431,whester@example.net,Sarah,Carroll,38.0,Female,USA,California,Michaelmouth,standard,2024-11-14,True,25.75,Laptop,5.0,2022-12-22 13:16:04.674571
user_07433,nblack@example.net,Kara,Harris,39.0,Male,USA,Illinois,Smithhaven,basic,2025-02-13,True,43.56,Desktop,3.0,2022-08-15 08:03:27.021240
user_07434,eguzman@example.org,Bonnie,Rogers,32.0,Female,USA,North Carolina,Douglasland,premium,2024-01-20,True,21.91,Smart TV,4.0,2023-02-18 23:43:39.640077
